Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
1cd527e8-61ba-941d-76a5-b72246b4bd1c,2001-03-12,,999-55-8604,S99913325,X37742426X,Ms.,Lillia547,Eugene421,Larkin917,,,,asian,nonhispanic,F,Boston  Massachusetts  US,571 Mertz Loaf Unit 88,Burlington,Massachusetts,Middlesex County,25017,01803,42.55088228932521,-71.23734388413466,10767.20,0.00,107025
95c97200-4fd9-9be2-de80-9e4e492434f7,2002-07-06,,999-80-1309,S99988436,X82955998X,Ms.,Dagny669,,Stoltenberg489,,,,white,nonhispanic,F,Burlington  Massachusetts  US,515 Nolan Village,Worcester,Massachusetts,Worcester County,25027,01606,42.24846404793332,-71.8059962261081,11460.36,0.00,81072
37660f72-37c0-d0a9-a9bc-7fdcaeefd8b8,2006-02-21,,999-14-3813,S99981698,,Ms.,Nettie309,Jessenia588,Shields502,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,885 Brakus Union,Waltham,Massachusetts,Middlesex County,25017,02472,42.3898509143009,-71.22348574020484,9765.32,1013.44,83088
0daad682-477e-d70f-7ad9-ff7d50c8b2d8,2018-12-23,,999-56-1654,,,,Herman763,Hilario934,Schaden604,,,,black,nonhispanic,M,Reading  Massachusetts  US,780 Stroman Brook Unit 91,Boston,Massachusetts,Suffolk County,25025,02125,42.36447413309549,-71.07795492042086,600.00,5940.00,24180
626c8e5c-f173-db2a-2f53-3c359b93523e,1953-08-12,,999-23-7737,S99966108,X64226966X,Mrs.,Ethelene252,,Lubowitz58,,Bogan287,M,white,nonhispanic,F,Concord  Massachusetts  US,636 Sauer Underpass,Chicopee,Massachusetts,Hampden County,25013,01020,42.18068844690902,-72.56403516039288,7179.94,10572.96,11233
5b2a322a-28a4-5145-4706-1f806726181d,1970-04-12,,999-71-5302,S99942341,X58202312X,Mr.,Carl856,Winford225,Blanda868,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,807 Schaden Plaza Unit 66,Mashpee,Massachusetts,Barnstable County,,00000,41.622186903528714,-70.53263675616607,6516.16,10236.86,5561
62ca62c3-ba59-1fd8-72f2-013a8b1d5d08,1943-08-09,,999-78-1481,S99995521,X24736231X,Mrs.,Shanti441,Johana303,Raynor401,,Weimann465,M,white,nonhispanic,F,Maynard  Massachusetts  US,766 Kassulke Track,Northbridge,Massachusetts,Worcester County,,00000,42.08737072873655,-71.69725535699583,17900.98,1761.84,146533
c785f388-7b48-f12c-3a52-27d6d213ecf6,1962-03-26,,999-85-1784,S99994003,X29620620X,Mrs.,Lakenya863,,McCullough561,,Stokes453,M,white,nonhispanic,F,Lawrence  Massachusetts  US,627 McKenzie Drive Apt 91,West Bridgewater,Massachusetts,Plymouth County,,00000,41.99369202766689,-70.9864147496524,15700.92,0.00,60634
5c2867ae-6e8a-c6b4-bcc2-29958a0c1526,2024-12-18,,999-18-3683,,,,Wally311,Neal874,O'Reilly797,,,,white,nonhispanic,M,Peabody  Massachusetts  US,107 Collier Vale,Barre,Massachusetts,Worcester County,25027,01005,42.434183237034695,-72.1289963723737,100.00,1262.40,30588
f0ccb7a5-ca27-3f7c-7468-6228cbd0351e,1969-06-15,,999-69-1633,S99937618,X58111729X,Ms.,Rutha66,Anna632,Weimann465,,,S,white,nonhispanic,F,Wakefield  Massachusetts  US,445 Wolf Wynd Suite 51,Framingham,Massachusetts,Middlesex County,25017,01701,42.31259962759951,-71.41936285310751,5350.00,8163.16,20192
a32dc425-a32f-fc2c-25f3-beccab12ad90,1971-03-16,,999-70-9128,S99942805,X36516406X,Mrs.,Helen432,Verdie59,Skiles927,,Bergnaum523,M,white,nonhispanic,F,Rockland  Massachusetts  US,138 Stiedemann Ville Unit 28,Duxbury,Massachusetts,Plymouth County,25023,02332,42.0887136271626,-70.73048894203777,5050.00,7496.40,17324
182e5e64-a042-39af-54d2-14b605c75ef9,1979-04-23,,999-65-4126,S99992723,X14767541X,Mrs.,Tai836,Elsy53,O'Keefe54,,Predovic534,M,white,nonhispanic,F,Beverly  Massachusetts  US,726 Stiedemann Loaf Suite 26,Worcester,Massachusetts,Worcester County,25027,01609,42.24031708670132,-71.8156774734255,11732.18,0.00,145946
f328d083-cb76-cc01-fd72-65b4b13770bd,2002-05-16,,999-46-3798,S99938114,X13785815X,Ms.,Sarita454,Jillian231,Fadel536,,,,white,nonhispanic,F,Newbury  Massachusetts  US,134 Abbott Drive,Boston,Massachusetts,Suffolk County,25025,02119,42.393677366849325,-71.11042090152617,11460.36,0.00,161153
b70899a8-be96-def3-256c-c22c30b3b6cd,2004-03-07,,999-38-2258,S99975466,X33847054X,Ms.,Ok556,Rita460,Reynolds644,,,,white,nonhispanic,F,North Attleborough  Massachusetts  US,865 Orn Quay,Quincy,Massachusetts,Norfolk County,25021,02186,42.230940351916324,-71.03808163112761,2300.00,8058.40,4659
6ebefeb2-eafc-863c-339b-fb30598ffacf,1980-08-08,,999-12-9033,S99919474,X13172116X,Mrs.,Gilberte702,Kenna183,Quigley282,,Lueilwitz711,M,white,nonhispanic,F,Pittsfield  Massachusetts  US,343 Parker Plaza,Sterling,Massachusetts,Worcester County,,00000,42.40931315462198,-71.79894098335082,9933.56,2213.20,34005
21ad44c4-498b-e473-10f2-ed5d6abf3ec5,1965-11-09,,999-46-1046,S99999930,X53208794X,Mr.,Rolf983,,Cormier289,,,M,white,nonhispanic,M,Boston  Massachusetts  US,1076 Rogahn Divide,Plainville,Massachusetts,Norfolk County,,00000,42.04606342736034,-71.32830944388951,5800.00,8389.78,15457
1b364237-d30f-3ba7-3b98-1b4d957d4e63,1982-04-23,,999-45-9064,S99999573,X78565481X,Mrs.,Justine412,Gena729,Quitzon246,,Leffler128,M,white,nonhispanic,F,Southwick  Massachusetts  US,1013 Morissette Bridge Suite 64,Lincoln,Massachusetts,Middlesex County,,00000,42.46791069774551,-71.27242792009523,12037.93,0.00,156783
a1cf3312-8dc3-4d93-19ac-09c4589cbe0a,1997-08-29,,999-68-5109,S99936149,X74434813X,Ms.,Emely698,,Rempel203,,,,black,nonhispanic,F,Sunderland  Massachusetts  US,974 Yundt Glen Unit 23,Taunton,Massachusetts,Bristol County,25005,02718,41.876594030409244,-71.11493938896174,11597.16,0.00,186872
86137d3c-605a-c68b-a449-58d161e0678c,1994-08-23,,999-39-6916,S99966676,X63648236X,Mr.,Son314,Nickolas58,Ratke343,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,281 Crona Extension Suite 69,Cheshire,Massachusetts,Berkshire County,25003,01225,42.53200781425909,-73.10425904789372,11869.96,0.00,37871
2e63c275-aa33-fe6e-7a30-19447cbf303d,2015-02-27,,999-62-3817,,,,Azzie965,Margarett339,Windler79,,,,white,nonhispanic,F,North Adams  Massachusetts  US,1082 Corkery Highlands,Leverett,Massachusetts,Franklin County,,00000,42.44459369240003,-72.46452884741183,1000.00,6631.20,23658
bedb1c2c-8f3d-bb2d-6f86-af90e7ee763a,2015-12-27,,999-22-7775,,,,Many655,,Goyette777,,,,white,nonhispanic,F,Agawam  Massachusetts  US,985 Kohler Neck Suite 93,West Stockbridge,Massachusetts,Berkshire County,,00000,42.3517143175157,-73.43768666136438,7358.40,0.00,45471
d8a59290-db46-3505-595d-c5f720615074,1949-08-20,,999-27-4888,S99965737,X46492119X,Mr.,Oswaldo857,Darryl392,Yost751,,,M,white,nonhispanic,M,Amherst  Massachusetts  US,803 Rolfson Course,Quincy,Massachusetts,Norfolk County,25021,02186,42.2917541376495,-71.0538702468612,19229.38,2341.93,47578
83ce3fe6-e23c-103c-beee-21f49ac3ddf1,1991-01-06,,999-98-4153,S99913095,X35234974X,Mrs.,Amira620,Eneida722,Jakubowski832,,Connelly992,M,other,nonhispanic,F,Saugus  Massachusetts  US,130 Prohaska Camp Suite 81,Marlborough,Massachusetts,Middlesex County,25017,01752,42.37592150594634,-71.5509939336933,11599.56,0.00,112593
07a19b01-ada3-ee2a-c8c7-d2aea9531654,2014-11-22,,999-48-4329,,,,Vaughn909,Dalton260,Reichert620,,,,white,nonhispanic,M,Chelmsford  Massachusetts  US,152 Veum Meadow Apt 89,Milton,Massachusetts,Norfolk County,25021,02186,42.242999520170635,-71.08704526948412,7631.20,0.00,125427
a8432d9f-dc35-ceba-f2dc-41311f13039c,2014-07-25,,999-41-6103,,,,Bernita55,,Altenwerth646,,,,white,nonhispanic,F,Lawrence  Massachusetts  US,108 Zulauf Plaza Unit 4,Fairhaven,Massachusetts,Bristol County,,00000,41.61985935065764,-70.84513769796457,6291.36,1339.84,110341
76b4d67f-4f01-0b6a-4d96-82559ce9bf47,2010-10-06,,999-47-4624,,,,Alexander630,Alaina222,Schmidt332,,,,white,nonhispanic,F,Turners Falls  Massachusetts  US,598 Hagenes Trailer Apt 84,Southborough,Massachusetts,Worcester County,,00000,42.29487711360669,-71.55031225701309,8619.72,1339.84,183533
053ce941-90fe-5a39-c090-75e6f8b0a7dc,2003-11-21,,999-19-9074,S99952092,X33967697X,Ms.,Lasandra232,Margery365,Kassulke119,,,,white,nonhispanic,F,Fall River  Massachusetts  US,584 Bauch Alley Unit 4,North Amherst,Massachusetts,Hampshire County,25015,01059,42.37541007247061,-72.54671958357704,5184.40,5174.00,172
2e538a3f-0e71-743c-eb5d-119da73451a4,1963-07-27,,999-32-6075,S99964923,X63712792X,Mrs.,Mei233,Kenyetta225,Wehner319,,Towne435,M,white,nonhispanic,F,Lunenburg  Massachusetts  US,303 Bergnaum Rue Suite 65,Shrewsbury,Massachusetts,Worcester County,,00000,42.25658818665756,-71.7026057175395,14592.80,0.00,131755
29699232-95b9-7353-4b22-e89168c27a17,1965-04-16,,999-25-6046,S99952205,X32299736X,Mr.,Wilson960,Orlando897,Howe413,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,845 Streich Approach Unit 69,Newton,Massachusetts,Middlesex County,25017,02458,42.29099936950111,-71.30063313090723,18256.60,0.00,132068
0932cf1e-e700-0eb8-2c7d-346dbad765cc,2010-09-29,,999-10-2542,,,,Marquis364,Otto672,Bradtke547,,,,white,nonhispanic,M,Revere  Massachusetts  US,1063 Ernser Skyway,Raynham,Massachusetts,Bristol County,,00000,41.93750175233256,-71.07776718373066,9402.40,0.00,183686
75a89040-5748-b92a-55a7-122fafa6d97d,2014-09-11,,999-94-9470,,,,Antonia30,Dolores502,Arce139,,,,black,hispanic,F,San Salvador  El Salvador  SV,1025 Lowe Byway,Hamilton,Massachusetts,Essex County,,00000,42.64436541994878,-70.80836420372343,7631.20,0.00,320410
fb00f610-ecbd-f3ff-a34e-8796637785ae,2014-07-20,,999-79-5794,,,,Jacob959,,Zieme486,,,,white,nonhispanic,M,Billerica  Massachusetts  US,474 Langosh Village Unit 15,Lawrence,Massachusetts,Essex County,25009,01840,42.717849482677636,-71.15366697949932,7631.20,0.00,50923
89bce20b-abe8-3efa-0fd6-951cea6d338a,1990-12-23,,999-36-3039,S99971359,X45664401X,Mrs.,Lashunda872,Darcy899,Goyette777,,Schmidt332,M,white,nonhispanic,F,Tyngsborough  Massachusetts  US,1083 Nicolas Trail Suite 44,Braintree,Massachusetts,Norfolk County,25021,02184,42.16755274656081,-71.03499594083152,11042.40,0.00,76764
5f1ae99d-b599-3f07-ac47-b7a4a1ed086b,1976-12-07,,999-54-9744,S99982763,X87855503X,Mrs.,Eulah395,Meta661,Russel238,,Kassulke119,M,white,nonhispanic,F,Yarmouth  Massachusetts  US,999 Herman Bridge,Sagamore,Massachusetts,Barnstable County,25001,02561,41.79802854883051,-70.49351486655857,4650.00,7498.36,15401
8c419603-cc3d-7922-60f1-bd0dca402f66,2003-12-24,,999-21-3753,S99997405,X7299564X,Mr.,Billy698,Stewart672,Adams676,,,,white,nonhispanic,M,Fairhaven  Massachusetts  US,615 Jacobi Trailer Unit 28,Billerica,Massachusetts,Middlesex County,,00000,42.60715099828243,-71.28758715136061,10915.56,0.00,100065
719914bd-303a-ad13-89a5-ef0b455aeca5,2005-08-21,,999-68-5720,S99971161,,Ms.,Shea825,Versie644,Reichert620,,,,white,nonhispanic,F,Templeton  Massachusetts  US,299 Maggio Crossing,Somerville,Massachusetts,Middlesex County,25017,02140,42.43566649540833,-71.10418277489606,2150.00,8901.56,5139
97134785-5082-a60c-40fe-3b0e2090b30b,2002-12-02,,999-84-6453,S99962311,X72064126X,Ms.,Mimi296,Donetta1,Blanda868,,,,native,nonhispanic,F,Acton  Massachusetts  US,1035 Breitenberg Junction Suite 8,Amherst Center,Massachusetts,Hampshire County,,00000,42.41617204112701,-72.53682390885149,2650.00,8946.36,11549
1f45e2f6-3d86-6bfd-7eed-d17a64ea48d7,2001-04-10,,999-16-7364,S99948165,X59782081X,Mr.,Wiley422,Delbert384,Kozey370,,,,white,nonhispanic,M,Falmouth  Massachusetts  US,1027 Hackett Boulevard,Billerica,Massachusetts,Middlesex County,,00000,42.522633465500135,-71.24293690493673,11324.36,0.00,184888
9583b80c-e872-4f8c-d52a-73e7a4994271,1967-04-28,,999-13-2782,S99929584,X68590541X,Mr.,Oswaldo857,Dexter530,Koch169,,,D,white,nonhispanic,M,Grafton  Massachusetts  US,154 Breitenberg Passage Unit 19,Andover,Massachusetts,Essex County,25009,01810,42.612058681824195,-71.1408062563592,15526.71,0.00,337737
87e48194-86f8-b3b2-e3b4-beb4460f2cea,1958-08-20,,999-80-5426,S99991164,X53393198X,Ms.,Kymberly381,Carolyne559,Pfeffer420,,,S,white,nonhispanic,F,Greenfield  Massachusetts  US,624 Donnelly Branch Suite 65,Haverhill,Massachusetts,Essex County,25009,01832,42.833195043709935,-71.17629209303017,8444.69,8214.13,174
79832c83-89bf-ff47-a34d-962ba9eb5ffc,1973-09-10,,999-44-7366,S99926255,X47904001X,Mrs.,Tammie751,Crista774,Bernhard322,,White193,M,white,nonhispanic,F,Dighton  Massachusetts  US,815 Stracke Arcade Suite 91,Salem,Massachusetts,Essex County,25009,01970,42.46681743264428,-70.86055727832432,12687.38,0.00,117936
eefa93e5-0414-e04c-e19c-8c71557d226c,1958-11-17,,999-36-5914,S99956443,X57290348X,Mr.,Lamar193,Roy364,Fahey393,,,S,white,nonhispanic,M,Andover  Massachusetts  US,416 Mosciski Port,Upton,Massachusetts,Worcester County,25027,01568,42.21348957607195,-71.56200657063523,16678.07,316.44,323340
bb97cb8b-39c7-a593-6f6a-712464b3594e,1977-12-03,,999-31-2885,S99926920,X67484015X,Mr.,Antwan357,,Bednar518,,,M,black,nonhispanic,M,Middleborough  Massachusetts  US,963 Friesen Forge Apt 85,Woburn,Massachusetts,Middlesex County,25017,01890,42.51786170133645,-71.18968140552312,12335.55,0.00,105395
11c51fcb-dbec-241f-5199-fd9df75be636,2006-02-27,,999-49-5576,S99963106,,Mr.,Mohamed943,Brady998,Shanahan202,,,,white,nonhispanic,M,Lawrence  Massachusetts  US,548 Buckridge Highlands,Townsend,Massachusetts,Middlesex County,25017,01469,42.665981024640665,-71.71473166737155,7027.56,3751.20,32677
19935af3-3f0e-c381-92b5-156451fc10b3,1951-12-16,,999-34-3634,S99924811,X42852830X,Mr.,Douglas31,Brady998,Dickinson688,,,S,black,nonhispanic,M,Southbridge  Massachusetts  US,412 Altenwerth Street Apt 22,Worcester,Massachusetts,Worcester County,25027,01604,42.273433296804114,-71.89582325311915,21081.75,1768.70,39154
25238252-d8bf-89c5-ed17-f78a3a0107a9,1955-06-11,,999-43-9744,S99939022,X50188901X,Mr.,Shirley182,Phil587,White193,,,W,white,nonhispanic,M,New Bedford  Massachusetts  US,1016 Ullrich Underpass,Lowell,Massachusetts,Middlesex County,25017,01851,42.61658786490138,-71.28038942787815,17679.11,1538.13,37753
ddf76d5e-3f21-d124-ee8f-92b497782056,1961-06-17,,999-37-6087,S99953850,X35114060X,Mr.,Moshe758,Emil691,Wolf938,,,S,white,nonhispanic,M,Ipswich  Massachusetts  US,195 Weimann Plaza,Northampton,Massachusetts,Hampshire County,25015,01053,42.29781249252363,-72.6714884435165,7580.05,11577.56,13759
8d00f9de-0849-8fb1-9ecd-17703a4758d2,1976-10-27,,999-63-3891,S99946175,X76182548X,Mrs.,Kimberlie352,Lakisha305,Keeling57,,Reichert620,D,white,nonhispanic,F,Arlington  Massachusetts  US,1029 Marks Center Apt 64,Nantucket,Massachusetts,Nantucket County,25019,02554,41.271443332846985,-70.13857677186613,12148.36,0.00,115131
bc2aacec-7ac0-3b2f-8aad-06bb766110c6,2023-05-18,,999-48-4075,,,,Millard193,,Fisher429,,,,white,nonhispanic,M,Chelsea  Massachusetts  US,1061 Schneider Grove,Lexington,Massachusetts,Middlesex County,25017,02421,42.48260732983313,-71.22402059814868,200.00,4022.40,17386
3fe5922e-2a7f-a0ff-f56d-d644103b1787,2012-01-02,,999-69-5000,,,,Sha84,Madalyn472,Veum823,,,,white,nonhispanic,F,Quincy  Massachusetts  US,712 Kshlerin Run Unit 8,Plymouth,Massachusetts,Plymouth County,25023,02360,41.92368274691105,-70.65021311333308,1400.00,8286.76,21617
c7e47717-c85e-0703-39ac-a2b9e62aa576,1982-11-25,,999-61-3069,S99944930,X76313609X,Mr.,Reed154,Omer483,Schuppe920,,,M,white,nonhispanic,M,Boston  Massachusetts  US,114 Lowe Landing Suite 17,Ware,Massachusetts,Hampshire County,25015,01082,42.31569449895575,-72.28847269272285,4482.56,7736.01,13022
87fedede-a5dd-7933-4dd7-3c307e734248,1981-05-08,,999-44-5525,S99977862,X32813962X,Mr.,Anderson154,Rafael239,Rowe323,,,M,white,nonhispanic,M,Fall River  Massachusetts  US,458 Connelly Rue Apt 49,Bedford,Massachusetts,Middlesex County,25017,01730,42.52943311154886,-71.27363007820996,11873.96,0.00,703760
678a0d82-d712-5721-1839-0fd459e12b43,2009-09-16,,999-14-9489,,,,Anton902,Royal919,Rogahn59,,,,white,nonhispanic,M,Carver  Massachusetts  US,151 Boehm Highlands,Methuen,Massachusetts,Essex County,25009,01841,42.6976679868835,-71.15858692300692,9675.20,0.00,71741
315c54d5-8629-ba98-44b3-1fdb0d1942e2,1949-12-30,,999-70-9017,S99921356,X14727890X,Mr.,Warren653,Harley673,Botsford977,,,M,white,hispanic,M,Somerset  Massachusetts  US,184 Hahn Dam,Bedford,Massachusetts,Middlesex County,25017,01730,42.50486839315873,-71.31043756519121,17200.08,2307.97,37642
36f31bfa-5fbf-d318-a24b-5cc7fd5dd05d,1976-07-29,,999-82-4057,S99998860,X23094323X,Mrs.,Rosalva540,Ola364,Schumm995,,Purdy2,M,white,nonhispanic,F,Lowell  Massachusetts  US,878 Pfeffer Throughway Suite 89,Barnstable,Massachusetts,Barnstable County,25001,02637,41.68815483385459,-70.45483628465576,12411.36,0.00,135978
be3f49a3-3cea-1309-506c-f3532e6550df,1957-04-10,,999-60-4579,S99979647,X8829378X,Mrs.,Mackenzie361,Arleen939,Quitzon246,,Muller251,M,white,hispanic,F,Fall River  Massachusetts  US,913 Toy Loaf Unit 83,Springfield,Massachusetts,Hampden County,25013,01118,42.07807525400213,-72.58079521100383,16438.03,391.40,49581
8fbf6b97-6200-e30f-dcee-c781e95023f9,1987-05-21,,999-84-8679,S99992382,X23692392X,Mrs.,Dee580,Man114,Bogan287,,O'Kon634,M,white,hispanic,F,Wellesley  Massachusetts  US,577 Stark Row,Boston,Massachusetts,Suffolk County,25025,02152,42.36245146589318,-71.09471822601893,10722.92,469.44,866881
50b55b2d-538b-a8d3-295a-75b0c19899b4,1970-06-03,,999-30-9551,S99932599,X20517615X,Mrs.,Sherley266,Connie24,Crooks415,,Klocko335,D,white,nonhispanic,F,Falmouth  Massachusetts  US,229 Blanda Club Apt 35,Walpole,Massachusetts,Norfolk County,25021,02081,42.1007073580273,-71.2915803164839,13748.99,0.00,88862
96dde198-4385-c510-5100-29ce851900c7,1983-06-30,,999-99-5598,S99933422,X25776880X,Mrs.,Piper612,,Bahringer146,,Wyman904,M,white,nonhispanic,F,Burlington  Massachusetts  US,481 Goodwin Stravenue,Dartmouth,Massachusetts,Bristol County,,00000,41.56732945446531,-71.00101057459085,11465.16,0.00,102227
ccb35b7d-6ea1-01dd-327c-c98357f50071,2012-12-14,,999-51-6911,,,,Rosalee63,,Miller503,,,,white,nonhispanic,F,Groton  Massachusetts  US,103 Koss Flat,Forestdale,Massachusetts,Barnstable County,25001,02644,41.69397523821727,-70.49939247832978,4425.60,4295.20,27737
4e7586e5-7519-5126-1e8e-197dd7d1f6f7,2004-04-24,,999-21-1812,S99911303,X31404696X,Mr.,Jefferey580,,Tillman293,,,,white,hispanic,M,Peabody  Massachusetts  US,434 Jaskolski Plaza Apt 24,Boston,Massachusetts,Suffolk County,25025,02199,42.319919350443286,-71.06682967799212,2400.00,8515.56,16741
b1fe541d-2f4c-1e50-c46b-142f1c7bc820,1964-08-04,,999-73-4677,S99939533,X25412648X,Mrs.,Cherise743,Vannesa928,Predovic534,,Boehm581,M,white,nonhispanic,F,Harwich  Massachusetts  US,174 Mayert Tunnel,Methuen,Massachusetts,Essex County,25009,01844,42.778972793943844,-71.18132722348838,14184.00,0.00,107117
86dcfe62-a0ab-237c-14d3-1f65687e63ac,1998-11-18,,999-32-8392,S99929438,X28928383X,Mr.,Colby655,Miguel815,Hintz995,,,,white,nonhispanic,M,Boston  Massachusetts  US,1094 Hudson Corner Unit 37,Scituate,Massachusetts,Plymouth County,25023,02066,42.15897116500242,-70.76540460553609,10244.16,795.84,509537
72d96934-8535-94d1-719b-1c4b326b5864,1965-09-30,,999-86-3591,S99965425,X85633616X,Mr.,Vicente970,Luis923,Alvarez441,,,M,white,hispanic,M,Juarez  Chihuahua  MX,321 McDermott Crossing Suite 1,Haverhill,Massachusetts,Essex County,25009,01830,42.789317568913674,-71.08337931413969,14613.22,0.00,87099
35ea1d38-53c3-0fe0-5a0e-586aa219c940,1973-01-24,,999-29-2479,S99956459,X26150388X,Mrs.,Nelia669,Shandra823,Harvey63,,Abbott774,M,white,hispanic,F,Grafton  Massachusetts  US,1070 Jast Knoll Apt 6,East Longmeadow,Massachusetts,Hampden County,,00000,42.10382808802621,-72.53476736470617,12966.76,0.00,192341
e9626a59-61f1-0da6-e70c-dde45ecb9b6c,2017-04-20,,999-32-7986,,,,Analisa263,Eva64,Miller503,,,,white,nonhispanic,F,Chelmsford  Massachusetts  US,287 Shields Village,Milton,Massachusetts,Norfolk County,25021,02186,42.194659984201515,-71.0715091906295,2517.60,4295.20,29924
2bf621f7-7b11-7125-c922-2c72b02d4ee5,2007-05-25,,999-19-4023,S99974021,,,Eustolia154,Bethel526,Boyer713,,,,white,nonhispanic,F,Pembroke  Massachusetts  US,271 Dibbert Bypass Unit 82,Worcester,Massachusetts,Worcester County,25027,01583,42.30882420304236,-71.84397796236851,10777.96,0.00,80952
73909ec0-4a26-f327-2400-181824e98c08,1998-06-23,,999-51-9989,S99917346,X18482482X,Ms.,Tandra334,Adell482,Marks830,,,,white,nonhispanic,F,Brockton  Massachusetts  US,456 Beier Arcade,Blackstone,Massachusetts,Worcester County,,00000,42.06800698624463,-71.52151482939038,11597.16,0.00,118574
7525d7f2-0b97-2c4b-8501-d16b1e94edfe,1995-09-06,,999-23-9373,S99945513,X47918269X,Mr.,Mitchell808,,Cole117,,,M,white,nonhispanic,M,Raynham  Massachusetts  US,244 Nader Union,Ayer,Massachusetts,Middlesex County,25027,01434,42.58786971815043,-71.6323195059122,3350.00,8519.96,15515
741a5b8f-1349-e708-8875-e96410c31769,1941-09-15,,999-61-6069,S99956927,X44077099X,Mrs.,Celina578,Verdie59,Grant908,,Adams676,M,white,nonhispanic,F,Scituate  Massachusetts  US,665 Bosco Course Apt 23,Barnstable,Massachusetts,Barnstable County,25001,02672,41.63737358200306,-70.42594503477305,18098.17,1721.36,80044
ff9d242d-654a-f39b-c6c9-27855f9c67b0,2002-07-20,,999-52-4685,S99948916,X2877023X,Mr.,Mauro926,,Abshire638,,,,other,nonhispanic,M,Arlington  Massachusetts  US,880 Padberg Station Suite 8,Bellingham,Massachusetts,Norfolk County,25021,02019,42.0867693758366,-71.51088778536932,11460.36,0.00,45598
9266d0a0-6165-71f0-c18a-ef3438a5f9bc,2013-04-29,,999-79-2264,,,,Sonya602,Ana972,Ritchie586,,,,white,nonhispanic,F,Waltham  Massachusetts  US,728 Haley Promenade Apt 46,Winchendon,Massachusetts,Worcester County,25027,01475,42.6550816087407,-72.02913670961615,6972.16,1339.84,101476
445bfdd7-3d79-f5ea-bcc2-c6a271c9ad53,1968-08-05,,999-93-1998,S99961395,X26077984X,Mrs.,Hyun970,Stephaine613,Gaylord332,,Brakus656,M,white,nonhispanic,F,Longmeadow  Massachusetts  US,505 Senger Street Suite 4,Dennis,Massachusetts,Barnstable County,25001,02638,41.73962657864805,-70.16476060577645,13785.96,0.00,38756
fd0a0fd4-f87c-e8af-e484-d7a7d69e74b3,2007-11-02,,999-29-2099,S99977327,,,Kimberlie352,,Ebert178,,,,white,nonhispanic,F,Walpole  Massachusetts  US,312 Prohaska Trail Apt 15,Fall River,Massachusetts,Bristol County,25005,02721,41.692299235406466,-71.10383841321585,10913.96,0.00,44842
c0214d38-5271-786b-018c-c2179ab8a318,2000-01-31,,999-45-4968,S99927578,X70662916X,Ms.,Kathlyn335,Laurice873,Zboncak558,,,,black,nonhispanic,F,Watertown  Massachusetts  US,207 Schumm Loaf Unit 11,Attleboro,Massachusetts,Bristol County,44007,02861,41.958094716035696,-71.3182037863959,11324.36,0.00,122231
d8e44987-03b4-1d15-4cb8-5b4d16ae5160,1959-05-18,,999-40-7220,S99959254,X42992455X,Mr.,Chad48,Cornell131,Stamm704,,,S,black,nonhispanic,M,Boston  Massachusetts  US,226 Spinka Highlands,Pocasset,Massachusetts,Barnstable County,25001,02559,41.66387682732146,-70.6251945630308,15508.20,175.80,100020
aca4c6c7-5d76-9fad-7e88-b562dff4abe6,1966-11-01,,999-56-4402,S99959689,X22518758X,Mr.,Ned189,,Boyer713,,,D,white,nonhispanic,M,Clinton  Massachusetts  US,816 Corkery Estate,Palmer,Massachusetts,Hampden County,25013,01079,42.210624310273914,-72.34224829117326,13222.07,1261.20,34783
f09be5e2-dbbc-1b87-6d70-cd1c1e4a6176,1976-12-18,,999-97-3903,S99914190,X2742879X,Mr.,Tyson541,Rico947,Morissette863,,,M,white,nonhispanic,M,Boston  Massachusetts  US,791 Rau Divide Apt 69,Taunton,Massachusetts,Bristol County,25005,02780,41.952527680408465,-71.13282627605413,4650.00,7498.36,19079
2fa496f0-76ab-f72e-33a0-573f5af9f2b3,2006-10-21,,999-86-3550,S99953617,,Ms.,Lena684,Kaitlyn96,Rutherford999,,,,white,hispanic,F,Marlborough  Massachusetts  US,988 Oberbrunner Track Apt 13,East Bridgewater,Massachusetts,Plymouth County,,00000,42.08555573498932,-70.95120606626375,10914.76,0.00,243076
3d12aa5b-7b0e-9939-5fed-80852813eef9,2016-04-10,,999-27-6146,,,,Pat3,Bobbie849,Hartmann983,,,,black,nonhispanic,M,Westwood  Massachusetts  US,735 Bernhard Parade,Plymouth,Massachusetts,Plymouth County,25023,02360,41.879347580681596,-70.60996800890638,7085.60,0.00,191872
2c5c5448-9c50-a5e4-f7db-75ec7bda5f14,2004-03-07,,999-55-2790,S99969387,X39300325X,Ms.,Arlyne429,,VonRueden376,,,,white,nonhispanic,F,Leominster  Massachusetts  US,1034 Collins Branch Apt 54,Sharon,Massachusetts,Norfolk County,25021,02067,42.0925349794798,-71.22870742835174,10915.56,0.00,312327
